Issue	IssueText
1	เมื่อก่อนไม่จำเป็นนี่พี่ดา อันนี้คือ bug ใหม่หรอครับ
0	แหะๆๆ กะลังแก้อยู่น้าา
0	คุณดาคะ นำขึ้นบน L4 แล้วค่ะ
0	เฉพาะเรื่องsend requestหรือต้องเทสหมดอะคะ
0	ของlot4ด้วยรึเป่า
0	อันนี้เฟินนำขึ้นเฉพาะเรื่องนี้ก่อนให้ค่ะ
0	โอเคคะผ่านฉลุย เทสแล้วงานตัวเดี่ยว bom งานเปลี่ยนแปลง
0	สามารคนำข้นproduction ได้ช่วงไหนคะ
0	คุณดาคะ เรื่องกาวมือระบุไม่ได้ นำขึ้นบน L4 ให้แล้วนะคะ ถ้าโอเค เดี๋ญวให้น้องนำขึ้น production ให้ทั้ง 2 เรื่องค่ะ
0	โอเค saveได้แล้ว
0	คอนเฟิมขึ้นไหมคะ เฟินให้น้องนำขึ้นให้ค่ะ
0	คุณดาคะ นำขึ้น prod เรียบร้อยแล้วค่ะ
0	ทั้ง 2 เรื่องค่ะ
0	แก้เสร็จแล้วนะ @Fuse @Oak Vechasedtanond
0	คุณเฟิร์นเรื่องรูปที่drawing ด้วยคะ
0	dimensionที่รูป
0	ok ค่ะ อันนี้วันนี้น่าจะไม่ทัน แต่จะรีบตรวจสอบให้ค่ะ
0	จังหวะ convert multi ใช่ไหมคะ
0	คุณเฟิร์นเช็คที่itemปกติด้วยได้มั้ยคะ
1	เค้าว่าลองเปลี่ยนตัวเลขแล้วก็ไม่ขึ้น น่าจะทั้งที่screenกับเอกสารนะคะ
1	โหลดlpไม่ได้คะ
0	คุณดาคะ โหลดได้แล้วนะคะ
0	ว่งเคสdimension ด้วยนะคะ
1	โหลดlpไม่ได้2รายการคะ
0	คุณดาค่ะ สามารถเปิด lp ไฟลเดิมได้แล้วนะคะ
0	สาเหตุตอนนี้อยู่ในช่วงตรวจสอบค่ะ แต่มื้วอัพโหลดไฟล์เดิมกลับเข้าไปให้แล้ว
0	เคสนี้อยู่ระหว่างแก้คะ รบกวนปรับตัวเลข Dimension แล้วให้โปรแกรมคำนวณใหม่เฉพาะหน้าไปก่อนนะคะ
1	ฝากดูเรื่องใบเสนอราคาให้หน่อยครับ ราคารวมเป็นทศนิยมเยอะเลยครับ
1	ตอนนี้จะขึ้นให้ติ๊ก ก็ต่อเมื่อ เราเลือกประเภทเป็น jumbo ครับ แต่drawing เรา ทาง คกก เลือกให้เข้าเครื่อง F109 ซึ่งเป็นไดคัท ธรรมดาครับ กลายเป็นว่า ช่อง 2 ชิ้นต่อชุด ไม่ขึ้นครับ เพราะทุกงานที่เป็น 2ชิ้นต่อ ไม่จำเป็นต้องเข้าเครื่อง jumboครับ
0	คุณเฟิร์นฝากส่ง List Lot4-5 ให้หน่อยนะคะ ขอบคุณคะ
1	เปิดไฟล์ print request form มะด้าย
1	ส่งรูปไม่ไป
0	ตอนนี้มีการ deploy อะไรเหรอเปล่าครับ
1	Presale เข้าไม่ได้นะครับ
1	พอดี presales เข้าไม่ได้เลยง่ะ
1	เข้าไม่ได้เหมือนกัน
0	อืม ทางพี่ตรวจสอบดูให้ก่อนละกัน อาจจะเป็นเรื่องเดิมที่คนเข้าค้างไว้เยอะน่ะ
1	เป็นอีกแล้ว
1	Pressle เข้าไม่ได้ค้ะ
1	LP ชุดนี้เปิดไม่ได้ครับ
0	ขอ AW สินค้าเปลี่ยนแปลง สินค้าใหม่ Approve ได้ปกติครับ
1	Lpเปิดไม่ได้คะ
0	เรื่อง LP เปิดไม่ได้ของงานเปลี่ยนแปลงเป็นยังไงบ้างคะ
0	มีบางตัวที่ item ถูก delete หรือ cancel ไปแล้วด้วยค่ะ
0	ขอแจ้ง User ตามนี้นะคะ
0	อันนี้คือสรุปข้อที่ยังตกค้างของ lot2-3 รึเปล่าคะ แต่ที่คุณดาสามารถทดสอบได้คือ lot 4 ข้างบนอ่ะค่ะ
0	อะเคคะ ฝากเร่งเรื่องdimension หน่อยนะคะ
1	ส่วนรายการสีแดง จะสอบถามว่า ให้ทำอย่างไรกับ request คะ เพราะ sales ได้ทำการยกเลิก item ไปแล้ว แต่ request ยังคาอยู่ค่ะ
0	ถ้ามีการขอ request ไปแล้ว item จะต้องไม่ถูก cancel หรือ delete ระหว่างทางค่ะ
0	แต่ว่าถ้าสมมุติเป็นงานกระเป๋าอย่าง aw หรือ sb ที่รับงานไปแล้วอ่ะค่ะ เคสนี้จะต้องไม่ให้ทาง ผทข cancel หรือ delete item ได้รึเปล่าคะ
0	จำได้ว่าห้าม Cancel Request แต่ไม่แน่ใจว่าห้าม Cancel Item รึเปล่าคะ
0	เคสนี้เราไม่เคยคุยกันไว้ค่ะเรื่องเงื่อนไขการ cancel item
0	โอเคยืนยันแบบคุณมิ้วเสนอคะ ถ้ามีการขอ request ไปแล้ว item จะต้องไม่ถูก cancel หรือ delete ระหว่างทางค่ะ
0	อันนี้รบกวนนำเข้า bugzilla ให้มิ้วด้วยนะคะ
1	ใส่สีพิมพ์แล้วไม่แสดงคะ ที่ตัวปกติก็ไม่แสดง และที่ ML ดาไม่แน่ใจว่าต้องระบุการพิมพ์ยังไงด้วยคะ
1	4 รายการที่ยังค้างอยู่ เปิดไม่ได้ครับ
1	Lpยังเปิดไม่ได้คะ
0	2 รายการด้านล่าง item ถูก cancel ไปแล้ว มิ้วจะ cancel request ให้นะคะ
0	หรือต้องถามทาง ผทข ก่อนมั้ยคะ ว่าเขาจะ cancel item ทั้ง 2 ตัวรึเปล่า
0	ฝากคุณมิ้วค์เช็คเลยก็ได้ครับ ถ้าเป็น Cancel ทั้ง 4 ตัว เอาออกจากหน้าจอให้เลยก็ได้ครับผม
0	เหลือ 2 รายการค่ะคุณดา
0	ตอนนี้สามารถกดเปิดฟอร์มได้แล้ว
0	เหลือ 2 รายการค่ะ เปิดได้แล้นนน
1	Presales ใช่ได้มั้ยครับ เหมือนเด้งออก ค้างไปเลย
1	วันนี้​ Web.presale.ล่มรรึเปล่าครับ
1	ล้มเหรอครับ
0	App connection ติดไหมครับ
0	เกิดจากอะไรเหรอคะ
0	เป็นช่วงที่ job generate product catalog ใกล้จะจบค่ะ เลยมีความหน่วงค่ะ
1	download file ไม่ได้ครับ .png
0	ขอไฟล์ที่ใช้แนบได้มั้ยคะ
0	แต่มันจะทับไฟล์เดิมนะคะ เพราะมันประเภทไฟล์เดียวกัน
0	ขอไฟล์ที่ใช้แนบได้มั้ยคะ
0	อันนี้มิ้วค์ลองมันได้ปกติค่ะ
1	เปิดไม่ได้ เหมือนเดิม
1	มาเยอะผิดปกติครับ น่าจะมีตัวเก่า ฝากดูให้ทีครับ
1	ฝากดูเคสคุณตุลย์หน่อยนะคะ ว่ามีงานเข้ามาที่inbox lpเยอะผิดปกติคะ
0	ดาส่งไฟล์ที่มีปัญหาทางเมลล์นะคะ
1	ทั้ง 33 รายการเป็นการ Change Product มาทั้งหมดด้วยคนๆเดียวค่ะ เลยคิดว่าอาจซ้ำครับ แต่ถ้าไม่ซ้ำ ถ้าเปิดได้ ก็ approve หมดครับผม
1	แจ้งปัญหาครับ ทางdesign ส่ง DW มา ผมกด link เข้าไป พบว่า ข้อมูล itemนั้น หายไปหมดเลยครับ ไฟล์แนบ ก็ไม่มี อันนี้ผมว่าไฟล์แนบหายครับ
1	*user แจ้งว่า file หายครับ
1	พรีเซลหน่วงไหมครับ ช่วงนี้
0	อ่อ โอเคครับ
1	presale เข้าไม่ได้ครับ
1	Presale มีปัญหารึป่าวคะ
1	เข้าไม่ได้
1	ตอนนี้เข้าไม่ได้ครับ
1	ตอนนี้ presales เข้าไม่ได้ครับ
1	Ps เข้าไม่ได้?
1	connection ไม่ติดเหยอ
0	จำนวนคนใช้งานอ่ะเปล่า
0	พี่พิเชษฐ์ รบกวนพิจารณาสินค้าใหม่ pioneer 5 รายการค่ะ @พิเชษฐ์ จิตทอง
0	9462 KS140/3CSP150/KA150 ให้พี่ปืนด้วยน่ะครับ
0	สีเหลืองคือ?
0	งานไส้ ไดคัท ไม่พิมพ์ จ้างซัพฯ
0	ใคร cancel
0	ส่วน Delegate รบกวนนิคเช็คด้วยนะว่าให้เอาขึ้นได้ไหม
0	นิคมา workshop เดี๋ยวช่วงบ่ายนะ
0	-สินค้าใหม่ pioneer 5 รายการค่ะ
0	- ปป. การพิมพ์ B&B 2 รายการ
0	-ปป.การพิมพ์ ซันซัน 1 รายการ
1	นิคทำ delegate manual ให่ saranyaa ไปมะวาน ยังมะเข้าง่า
0	ตรง next_role ได้ใส่มั้ย
0	ถ้ามีคนชัดเจนไม่ต้องใส่จ้าาา
0	หมายถึงตรง next_role_approver ไม่ต้องระบุอ่ะ
0	นิคระบุ saranyaa หมดเชจ
0	ก็เอา next_role_approve ที่ next_level_approver = saranyaa ออก
0	dimension ที่ขึ้นไม่ครบใช่ไหมครับ
1	สีพิมพ์ไม่เรียง
0	ต้องกด delegate ใหม่ไหม
0	อันนี้ต้องทำการ delegate ใหม่ไหม
0	dimension ใช่ที่ว่า กรอก rsc ไม่มีหูจับอ่ะเปล่า
0	อ้อเอกสารจะไม่ขึ้นใช่มะ
0	จะขึ้น dimension ครบไหม
0	หายไป
0	เพราะถ้าสร้างจาก Item ปกเลยตั้งแต่ต้นไม่หาย
0	เหลือสีพิมพ์
0	มีรายการmulti item มีปัญหาครับ
0	จะทำการ deploy prod ในเวลา 22.00 - 22.30 น. นะคะ
1	มันค้างกด ไม่ได้ค๊า ทำยังไงคะ
0	clear cache ด้วยนะครับ
0	รบกวนเคลียร์แคชก่อนเริ่มการใช้งานด้วยคะ:)
0	เนื่องจากมีการอัพเดทโปรแกรม Lot 4 ดังนี้
0	Item Dimension ที่ภาพไม่แสดงตามตามที่ระบุในหน้า Screen
1	Quotation ใบเสนอราคา ไม่ระบุสีพิมพ์ให้
1	lp bom ส่วนประกอบ ใส่ไป 1 บาท ขึ้นใน form 0.9999 บาท
1	lp งานmlไม่แสดงสายดำเนินการในช่องgeneral หน้า 2 ไม่แสดง
0	Delegate Multi
1	คนตั้งการ์ด TCRY & TCCB ใช้คอมพิวเตอร์เครื่องเดียวกัน เกิดปัญหา Login เข้ามาแล้วสามารถมารับงานของต่างโรงงาน
1	Product Catalog Load ไม่ได้
1	เคลียสองรอบแล้ว ข้อมูลยังหายเหมือนเดิมเลยค่ะ
0	ขอ remote หน่อย
1	ตอนเสนอราคา lp แล้วมีการ refer item พอกด req แล้ว หร้าจอหายหมด อันนี้แก้นังอ่ะครับพี่ดา
1	เหมือน Code มันกระโดดจาก 030 เป็น 032 เลยอ่ะ
1	ใช่แล้ว พอดี พี่จะ copy ไปสร้างตัวใหม่ โดยอ้างอิงจาก รายการนี้ แต่ไม่พบสินค้าไง
0	ซึ่งใน NERP ยังมีสินค้าอยู่
1	พี่ดา น้องนิคครับ  ขอรบกวนเช็ค item TCSP-02004-6109-003  ใช้ขอกล่องตัวอย่าง (SB2282)  สายดำเนินการอนุมัติครับแล้วครับ แต่ห้องตัดกล่อง แจ้งว่าไม่เห็นในระบบ Presales รอบนี้เจอครั้งที่ 2 ที่งานส่งไม่ถึงห้องตัดกล่องครับ  รบกวนด้วยครับ
1	ขอรบกวนเช็ค item TCSP-02004-6109-003  ใช้ขอกล่องตัวอย่าง (SB2282)  สายดำเนินการอนุมัติครับแล้วครับ แต่ห้องตัดกล่อง แจ้งว่าไม่เห็นในระบบ Presales
1	ML ม่สามารถคำนวน lp ที่มากกว่า 20 ตัวได้ครับ เบื้องต้น ใส่ข้อมูลไป 30
0	งั้นรบกวนขอไฟล์ที่ทาง user ฬช้ในการอัพโหลดได้มั้ยคะ
0	เพราะไม่มีการระบุห้องตัดไว้ตั้งแต่ต้น
0	อันนี้แจ้งสาเหตุที่ทำให้งานไม่เข้าห้องตัดค่ะ
1	สวัสดีค่ะคุณนิค ช่วยลบ รายการที่โชว์ ตามภาพให้ด้วยค่ะ เนื่องจากส่วนประกอบของกล่อง ยังไม่รองรับ mat.Trading
1	ตัวอักษรใหญ่ขึ้นใน ใบเสนอราคาดีมากเลยครับ แต่..ลูกค้าแจ้งว่า บอร์ดกระดาษขาดไป 1 Layer ครับ
1	ในส่วนของ Multi items จะไม่สามารถอัพไฟล์ที่เป็น .JPG ได้ใช่หรือไม่ครับ
0	คุณดาคะ เคสนี้ถ้าทางมิ้วค์ปรับการแสดง Board เป็น 2 บรรทัดจะได้รึเปล่าคะ
0	ฝากดูถ้าหลายตัว Space ระหว่างบรรทัด จะโอเคมั้ยคะ
0	มายถึง add item หลายรายการในใบเดียวใช่มั้ยคะ
0	กลัวหลายบรรทัด แล้วจะลอยไม่ตรงกับลำดับรายการคะ
1	พี่ตั๊กเปิดดู มันไม่ขึ้นค่ะ
0	เดี๋ยวลดไซส์ให้หน่อยนะครับ
0	อันนี้มันขึนรหัสลูกค้าทั้งแผง
0	เลขสี่ตัวข้างหน้าตรงไหนครับ
0	ตรงที่ไฮไลท์ค่ะ 1027261 ปกติมันจะขึ้นแค่ 7251-002-00
0	ไปแก้ใน customer code ที่ตรง search customer ได้เลยครับ
1	ผมรอไม่ไหว กดแคนเซิล แล้วอัพโหลดใหม่ ก็ยังเป็นเหมือนเดิมครับ
1	ช่วยตรวจสอบด้วยนะครับ มีของใครพบแบบนี้หรือไม่
1	ทำให้เอกสารmc กับปริ้นไม่ตรงกัน
1	ผมครับ จากกรณ๊ที่สีไม่อัพเดท เปลี่ยนจาก 2 สี เหลือ 1 สีครับ แต่เอกสาร MC ยังคงมี 2 สีอยู่
1	@Dadah พี่ดาครับ ตอนนี้คีย์ที่บ้าน เนท ais ก็ยังไม่ได้เหมือนเดิมครับบบบ
1	Ml คุณดิษโหลดไม่สำเร็จ ฝากเช็คให้หน่อยคะ
1	เคสของคุณดิษที่อัพโหลด ML ไม่ได้
0	เพราะในไฟล์อัพโหลด มีการระบุ G ที่ไม่มีอยู่จริงในระบบค่ะ
1	# ฝากอีกเคสคะ คนวาดแบบไม่เห็นงานคะ
0	คนมิ้วคะ อันนี้ถามเฉยๆๆ ไม่แน่ใจว่าถ้าช่องไหนติด เห็นมี Pop Up แจ้งว่าติดอะไร Pop Up ขึ้นได้เคสไหนบ้างอะคะ
0	คะ ฝากเช็คเรื่อง ML 20 รายการด้วยนะคะ
1	แต่พี่เม้งห้องตัดบอกไม่มีครับผม
1	เซลว่าห้องตัดก็ไม่เห็น
1	แต่ของแผนของาน artwork แจ้งว่าไม่มีและไม่ได้แนบ pm
1	@สมศักดิ์ ศิริบรรพรต ในเคสของวิว มีการปป.ชื่อสินค้ารอบ 2 เพราะรอบแรกทำไปแล้ว แต่ของพี่ศักดิ์ไม่ขึ้นเอกสารปป.อัพเดท ตามที่ได้แจ้งพี่ศักดิ์ ไปเมื่อวานนี้
1	ถ้าติดขัดอะไร ใครเป็น admin คนประสานงาน ระบบ ดูด้วยครับมีปัญหา
1	เคสนั้นวิวไม่ได้ปป.ซ้ำค่ะ วิวแค่ resend ให้ทาง AW อีกครั้ง แต่ไม่แน่ใจ ทำไมตอน send to mc แล้ว พี่ศักดิ์ได้ข้อมูลไม่อัพเดท
1	พบปัญหา ปป.สินค้า แต่ยังไม่ได้ send to mc แต่หาข้อมูลไม่เจอใน Change product ลองเข้าไปที่ my task เจอข้อมูล แต่เข้าลิ้งค์มาเหมือนเป็นสินค้าใหม่ รบกวนช่วยเช็คให้ด้วยนะคะ
1	ใน case การย้าย product เปลี่ยนลูกค้า พบปัญหา ออก P ไม่ได้ พอจะปลดล็อคได้มั้ยครับ
0	คือ customer code ใน SAP เปลี่ยน ทำให้ไม่สามารถ change product ตัวนี้ได้ค่ะ
1	กรณีนี้ถ้าปลดจะไม่ได้ PC เดิม แต่ Item_Code ไม่เหมือนกัน จะมีประเด็นรึเปล่าคะ
0	สอบถามคะ 1. ถ้า Item Code เลขตัวหน้าไม่ตรงกับใน PC มีปะเด็นมั้ยคะ 2.จะทำให้มี PopUp ขึ้นเตือนว่าเป็นคนละ Code กัน เพื่อให้ผู้ใช้ยืนยันมั้ยก่อนมั้ยคะ
1	พบปัญหา เปลี่ยนแปลงการพิมพ์. แต่เวลาปริ้นออกมา มันมี เปลี่ยนแปลง sheet size ด้วย. รบกวนเช็คให้หน่อยนะครับ
1	มีงานปป ที่ทำไว้ตั้งปต่วันที่ 11.06.19 นะครับ วันนี้จะ send to mc แล้วพบว่า มันเด้งขึ้นมาครับ มี Trick อื่นๆ ที่ขายไม่ได้ระบุอะคะ
1	ช่วยเช็คlogให้หน่อยได้มั้ยคะ เค้าว่าไม่ได้เปลี่ยนFGอะคะ
0	แต่ถ้า user ไม่ได้เปลี่ยน น่าจะเพราะ slit ค่ะ
0	เพราะทางขวาไม่มีข้อมูล slit
0	แต่ด้านซ้ายมีข้อมูล Slit ที่เป็นค่า default ของโรงนั้นๆค่ะ
0	แต่ถ้า user ไม่ได้เปลี่ยนFG น่าจะเพราะ slit ค่ะ
1	item code TCKP-0411-6206-001 send MC ไปแล้ว สามารถเชคได้มั้ยคะ ติดอยู่ที่ใคร
1	TCKP committee มีใครบ้าง นี่พอแจ้งได้ไหมคะ ตั้งแต่ขาย ผลิต แล้ว วางแผน?
1	Board combination ปะใน ขึ้น เฉพาะ KT ครับ
1	เคลียร์แล้วก็ยังไม่ขึ้นนะครับ อันนี้ผม convert to Quotation จาก Multi items ครับ
0	พี่พิเชษ รบกวนพิจารณาสินค้าใหม่ลูกค้าสุรพลนิชิเร 1 รายการค่ะ
0	เคสนี้อ่ะค่ะคุณดา ทางมิ้วค์นำขึ้น UAT ให้คุณดาทดสอบ แต่คาดว่าต่างคนต่างลืมถาม เลยยังไม่ได้นำขึ้น PROD ค่ะ
0	ปรับแล้น รบกวนทดสอบอีกครั้งคะ
0	คุณนิค ฝากลบให้ด้วยค่ะ ขอบคุณค่ะ
1	รบกวนหน่อยครับ พบปัญหาสินค้างานบอม เป็นกล่องมีไส้ฟัน ปัญหาคือ LP รวม จำนวนชิ้นขึ้นไม่ถูกต้องกับที่ใส่ไปในระบบ โดยพอดูที่ LP ฟอร์มรวมที่ขอพร้อมกันทั้งบอม พบว่าไส้ที่มี 2 ชิ้นต่อชุด ขึ้นในฟอร์มแค่ 1 ชิ้นครับ แต่พอที่ดูที่ LP Form เฉพาะของตัวไส้ฟัน ขึ้น 2 ชิ้นต่อชุดถูกต้อง อันนี้รบกวนเชคให้หน่อยนะครับ
1	Program ไม่ยอมจำค่าที่เราพิมพ์เข้าไปครับ
1	ทำให้ Mat des ที่แก้ไขไว้เปลี่ยนกลับมาเป็นตามชื่อครับ
1	ไม่แน่ใจว่า Program เป็นอะไรหรือไม่ครับ
1	ตอนกด save แล้วค้างไปเลยคะ
1	Save ไม่สำเร็จคะ
1	คือพิมพ์ชื่อ กด Save มันค้าง ไม่ทราบ Save สำเร็จมั้ย พอ Active กลับไป Search พบว่าข้อมูลก็ไม่บึนทึก
1	ตอนกด Save มันก็ค้างๆ เหมือนเดิม
1	แล้วพอกลับไปที่search เข้าก็ไม่saveเหมือนเดิม
0	มิ้วรู้แล้วค่ะ จากคลิปคุณดา ถ้าอย่างนั้นที่บันทึกไม่ได้เพราะคุณดามีระบุประเภท แต่ไม่ได้ระบุข้อมูลอื่นๆ ทีนี้จะติดตรงที่ถ้ามีประเภท ระบบจะมีคำนวณ trimWaste อ่ะค่ะ ซึ่งตอนนี้เช็คว่ามีการระบุประเภทมั้ยอยู่
0	ถ้าจะไม่ระบุรายละเอียด spec เลย ก็ปล่อยว่างไปเลยก็ได้ค่ะ
0	เรื่องไม่ระบุ Spec ออก request Drawing , Artwork ก็ไม่ได้ปรับ Logic นะคะ
1	แต่พอลงโปรแกรม ถึงมากกระทบ แล้วตอนนี้ก็ลามไปเรื่อง Save
1	เป็นมา 10 นาทีแล้วคับ
1	พรีเซล หมุน เข้าหน้า new item ไม่ได้ครับ
1	@Dadah เข้าไม่ได้เหมือนเดิม
1	ระบบเป็นอะไรรึเปล่าคะ
1	เห็นว่าค้างๆ
1	แจ้งมาสามโรงงานแล้ว
0	ถ้าเลือก BOM  มันจะค้างครับ พอเลือก normal สามารถทำงานต่อได้ ไม่หมุนครับ
1	login ไม่ได้คะ เครื่อง 172.26.64.104:8088/PSM
1	พบปัญหาพรีเซลค่ะ เคยปป.ลูกค้าไทยนิปปอนฟู๊ดส์ ยังไม่ได้ Send to MC หาข้อมูลไม่เจอค่ะ ต้องทำปป.ใหม่ใช่หรือไม่คะ
1	เป็น 2 รายการค่ะ
1	อีกรายการนึง
1	# พบปัญหาพรีเซลค่ะ เคยปป.ลูกค้าไทยนิปปอนฟู๊ดส์ ยังไม่ได้ Send to MC หาข้อมูลไม่เจอค่ะ PC 0510-168-00 ค่ะ
0	คุณดาคะ รบกวนถาม item code ตัว PC ที่แจ้งหน่อยค่ะ
0	รบกวนขอitem codeของpcหลังหน่อยคะ
0	เคสเดียวกันแต่อีกตัวที่ปัญหาเดียวกันคะ
1	@Dadah เวลามี update ข้อมูลทำไมกระทบกับของเดิม ๆ ที่ใช้อยู่ตลอดเลยอะ รบกวนน้องดาให้เค้าดูในจุดนี้ด้วยค่ะ เพราะทางพี่เดือดร้อนมาก กลัวพลาดเปิด Order ผิด งานจะเข้าค่ะ
1	คุณดาคะ ตัวในเอกสารอะค่ะ 0510-6206-017 ,0510-6206-019 เคสนี้คือ item หายจากหน้า change เหมือนตัวแรกเหรอคะ
0	ส่วนเลข 017 ,019 ให้ทางทีมแก้ data ก่อนนะคะ เดี๋ยวจะรีบหาสาเหตุให้ค่ะ
0	ถ้าแก้ข้อมูลแล้วฝากแจ้งหน่อยนะคะ เพื่อแจ้งเซลต่อไป
0	เฟินให้ทางทีมเช็ค 026 ยังเจอนะคะ แต่ 017 ,019 ไม่เจอในหน้า change ค่ะ
0	มัลติไอเทม มีปัญหาครับ
1	พอโหลดแล้วerror
0	รบกวนเคลียร์แคชก่อนใช้งานด้วยนะคะ ขอบคุณคะ
1	เคสมะวานยังโหลดไม่ได้นะคร้าบ
0	นอกเหนือจากนี้ รบกวนตอบแบบสอบถามประเมินความพึงพอใจที่ https://forms.gle/6K2VmntfWruJjzim8 ขอบคุณคะ
0	รบกวนเคลียร์แคชก่อนใช้งานด้วยนะคะ ขอบคุณคะ
0	ช่วยลบรายการที่ค้างในระบบการตั้งการ์ดให้ด้วยนะคะ
1	เรียนคุณนิค คุณดา รบกวนเวลานิดนึงนะคะ ช่วยเคลียร์รายการตามภาพให้ด้วยค่ะ เพราะรอหล่ยวันอล้ว
1	@nick ดำเนินการด้วยนะคะ เนื่องจากเป็นเรื่องของข้อมูลทางนิคจะเป็นผู้รับผิดชอบคะ ดาไม่สามารถเข้าถึงฐานข้อมูลได้คะ
0	ใน หน้า presales หายไปแล้วใช่ไหมครับ ?
0	ทั้งหมด5รายการค่ะ
0	ลบออกทั้งหมดได้เลยค่ะ
0	คุณเฟิร์น USer แจ้งว่ายังพบปัญหาที่ Prod
0	หมายถึง sale text ไม่ save หริคะ
1	วันนี้พบปัญหาอีกแล้ว
0	ทุกตัวคะ
0	หมายถึง save sale text ไม่ได้ทุกตัวเลยหรอคะ
0	ช่ายคะ คือมันไม่บันทึก ตามที่แก้
0	เคสนี้ industry group ของลูกค้าคือ P00 มันเลยเข้าไม่ได้ เพราะใน pm2 ไม่มีครับ ทางแก้คือ เลือก industry group ที่ไม่ใช่ P00
1	Presale เข้าไม่ได้ค่าพี่ดา รบกวนฝากตรวจสอบให่หน่อยนะค้า
0	ใช่ คือ remote เข้ามาก็ไม่เจอแล้วอ่ะ
0	ไฟล์โหลดไม่ได้คะ
1	จากที่เคยแจ้งว่าแนบไฟล์ ใน multi items แล้วไฟล์โหลดไม่ขึ้น
1	แนบเป็น PDF ก็ไม่ขึ้นครับทีมงาน Presale
1	โหลดไฟล์mlไม่ขึ้นคะ
1	พบปัญหา. ชื่อสินค้า หายไปบางส่วน หลังจาก send to MC ครับ
1	แล้วใน change search ไม่ขึ้นค่ะ
1	ทำเปลี่ยนแปลงชื่อสินค้า aw ส่งแบบมาเข้าตามลิงค์ ไปขึ้นหน้าสินค้าใหม่คะ
1	ฝากตรวจสอบคะ ถ้าเป็นเคสตกค้าง ฝากปรับกลับมาเป็นเปลี่ยนแปลงให้ได้มั้ยคะ
1	เจอปัญหาเกรดกระดาษแหว่งคับ
1	เคสนี้ Sale Text ไม่หายนะคะ
0	1. ถามครับงาน Rsc ปกติต้องขอ Drawing มาด้วยหรอครับ 2. แล้วต้องแนบไฟล์ .ard ด้วยเพราะระบบไม่ยอมให้โหลดแค่ Drawing Image อย่างเดียวต้อง Down Drawing File ด้วยตลอด ถ้าเป็น Rsc ปกติไม่ต้องโหลด .ard เข้าไปด้วยได้ไหม ถามต่อว่า .ard ให้โหลดเข้าไปใช้ตรงไหนครับ
0	ทางss แจ้งว่า เคสนี้ Sale Text ไม่หายคะ
1	เกรดกระดาษแสดงไม่ครบคะ
1	1532-421-00 ไม่พบในsearch product รบกวนตรวจสอบให้หน่อยครับ จะทำการเปลี่ยนแปลงสินค้าฮะ
1	ยังไม่ขึ้นเลย
0	พี่เปิดงานไป 1 รายการ มันขึ้นสีเหลือง ที่ request status
0	มี enter ด้วยเหรอครับ พี่ฟิว
1	แต่พอมีงานเข้ามาถ้าไม่โยนโปรแกรมไม่ยอมออกให้ครับ
0	มีวรรค แยก ชิ้นอะครับ
0	แต่ระบบจะบังคับให้ upload นะครับเวลเาข้าไป
1	ช่วยปลดออกได้ไหมครับคือไม่ต้องบังคับโยนอะครับ เพราะส่วนใหญ่ขอแค่ drawing image,drawing pattern แค่นั้นนะ ส่วนขอกล่องตัวอย่าง drawman รู้อยู่แล้วครับว่าต้องแนบไปด้วยแต่เป็น .acm
0	ด้วยความที่ฟอร์มเดิมช่องนี้เคยยาวกว่านี้ และพอมีการปรับให้มีเรื่องของกล่องตัวอย่าง ช่องนี้เลยต้องลดลงเพื่อให้มีพื้นที่พอสำหรับข้อมูลของกล่องตัวอย่าง
1	ถ้าไม่โยนโปรแกรมก็ไม่ยอมให้ออกจากหน้าจอ
1	เปลี่ยนแปลงตามเอกสารแนบ
0	โดยแสดงข้อมูลเพียงไม่กี่ตัวอักษรครับ
0	ขอให้ COPY รายละเอียดการเปลี่ยนแปลงมา PASTE
0	เพิ่มไว้ในช่อง หมายเหตุ ซึ่งจะแสดงข้อมูลได้
1	เรียนนิค มี2รายการที่ทางพี่art workส่งfile กลับเข้ามาในระบบไม่ได้ค่ะเป็นงานreplan รบกวนเช็คให้หน่อยนะคะ
1	แจ้งพบปัญหา ทำเปลี่ยนแปลง ราคาที่ระบบดึงมาไม่ตรงกับปัจจุบัน มีการทำเปลี่ยนแปลง size (ปรับเพลท) ไม่เปลี่ยนแปลง sheet size ไม่เปลี่ยนแปลงราคา. แต่ในระบบ presale ดึงราคามาไม่ตรงกับราคาในปัจจุบัน. ทำให้ ราคาผิดจากระบบ
1	@OoGotoO Paper case นี้คือ ราคาไม่อัพเดทใช่ไหมครับ ?
0	หืมมม เลข mat หายเหรอพี่
0	เป็นงานสินค้าใหม่ ต้องไม่มี Material ขึ้นอยู่แล้ว
0	แต่ระบบไม่ควรขึ้นคำว่า null ค่ะ
0	ถ้าแนบไฟล์ไม่ตรงกับที่ขอ ก็ไม่ได้นะครับ
0	คือขึ้นว่า null ตรง materian number ง่ะ
0	ถ้า copy มาเป็นงานใหม่ไม่ใช่งานเปลี่ยนแปลง Mat no. ไม่ถูก copy มาอยู่แล้วค่ะ
0	ก็ไม่ copy มา ระบบบันทึกเป็น null ค่ะ
0	เพื่อไม่ให้แสดง null ค่ะ
1	ทำ quotation จาก Multi item พบปันหาไม่ระบุขนาดสินค้าครับ
